id,itemTime,trialnumber,value,access,observation,answer1,answer2,RT,language,comments,engagement,difficulty
A1GZOEMTN2KYDA:3LS2AMNW5GYFUK5OTJ8X8CKAA4SQOI,1456171647868,3,43,4,3,is_probably,probable,5309,english,NA,8,5
A1GZOEMTN2KYDA:3LS2AMNW5GYFUK5OTJ8X8CKAA4SQOI,1456171655373,4,108,10,8,is_certainly,unlikely,7494,english,NA,8,5
A1GZOEMTN2KYDA:3LS2AMNW5GYFUK5OTJ8X8CKAA4SQOI,1456171661237,5,82,8,2,is_probably,probable,5852,english,NA,8,5
A1GZOEMTN2KYDA:3LS2AMNW5GYFUK5OTJ8X8CKAA4SQOI,1456171666704,6,22,2,2,might_be,possible,5456,english,NA,8,5
A1GZOEMTN2KYDA:3LS2AMNW5GYFUK5OTJ8X8CKAA4SQOI,1456171670310,7,103,10,3,is_probably,probable,3597,english,NA,8,5
A1GZOEMTN2KYDA:3LS2AMNW5GYFUK5OTJ8X8CKAA4SQOI,1456171677327,8,86,8,6,might_be,unlikely,7005,english,NA,8,5
A1GZOEMTN2KYDA:3LS2AMNW5GYFUK5OTJ8X8CKAA4SQOI,1456171684927,9,88,8,8,is_certainly,unlikely,7590,english,NA,8,5
A1GZOEMTN2KYDA:3LS2AMNW5GYFUK5OTJ8X8CKAA4SQOI,1456171688817,10,20,2,0,is_probably,probable,3879,english,NA,8,5
A1GZOEMTN2KYDA:3LS2AMNW5GYFUK5OTJ8X8CKAA4SQOI,1456171692840,11,41,4,1,is_probably,possible,4009,english,NA,8,5
A1GZOEMTN2KYDA:3LS2AMNW5GYFUK5OTJ8X8CKAA4SQOI,1456171697662,12,42,4,2,is,possible,4806,english,NA,8,5
A1IFVCI9XDS70U:3BV8HQ2ZZX9XIYS34RPH1CJELNU6AM,1456259639073,1,88,8,8,is_probably,likely,23267,English,The responses felt very structured.  In the real world I probably wouldn't phrase things like that. ,7,7
A1IFVCI9XDS70U:3BV8HQ2ZZX9XIYS34RPH1CJELNU6AM,1456259658544,2,82,8,2,is,unlikely,19469,English,The responses felt very structured.  In the real world I probably wouldn't phrase things like that. ,7,7
A1IFVCI9XDS70U:3BV8HQ2ZZX9XIYS34RPH1CJELNU6AM,1456259666933,3,20,2,0,might_be,possible,8386,English,The responses felt very structured.  In the real world I probably wouldn't phrase things like that. ,7,7
A1IFVCI9XDS70U:3BV8HQ2ZZX9XIYS34RPH1CJELNU6AM,1456259680153,4,86,8,6,is,likely,13217,English,The responses felt very structured.  In the real world I probably wouldn't phrase things like that. ,7,7
A1IFVCI9XDS70U:3BV8HQ2ZZX9XIYS34RPH1CJELNU6AM,1456259689632,5,80,8,0,is,unlikely,9477,English,The responses felt very structured.  In the real world I probably wouldn't phrase things like that. ,7,7
A1IFVCI9XDS70U:3BV8HQ2ZZX9XIYS34RPH1CJELNU6AM,1456259706413,6,43,4,3,might_be,possible,16778,English,The responses felt very structured.  In the real world I probably wouldn't phrase things like that. ,7,7
A1IFVCI9XDS70U:3BV8HQ2ZZX9XIYS34RPH1CJELNU6AM,1456259714885,7,102,10,2,is,unlikely,8469,English,The responses felt very structured.  In the real world I probably wouldn't phrase things like that. ,7,7
A1IFVCI9XDS70U:3BV8HQ2ZZX9XIYS34RPH1CJELNU6AM,1456259720647,8,42,4,2,might_be,possible,5760,English,The responses felt very structured.  In the real world I probably wouldn't phrase things like that. ,7,7
A1IFVCI9XDS70U:3BV8HQ2ZZX9XIYS34RPH1CJELNU6AM,1456259732144,9,107,10,7,is,probable,11495,English,The responses felt very structured.  In the real world I probably wouldn't phrase things like that. ,7,7
A1IFVCI9XDS70U:3BV8HQ2ZZX9XIYS34RPH1CJELNU6AM,1456259747189,10,103,10,3,is_probably,unlikely,15043,English,The responses felt very structured.  In the real world I probably wouldn't phrase things like that. ,7,7
A1IFVCI9XDS70U:3BV8HQ2ZZX9XIYS34RPH1CJELNU6AM,1456259770662,11,41,4,1,is_probably,unlikely,23470,English,The responses felt very structured.  In the real world I probably wouldn't phrase things like that. ,7,7
A1IFVCI9XDS70U:3BV8HQ2ZZX9XIYS34RPH1CJELNU6AM,1456259776893,12,108,10,8,is,likely,6228,English,The responses felt very structured.  In the real world I probably wouldn't phrase things like that. ,7,7
A1LRJ2MQD4AMES:3OSWBBLG1F58ZKFBPOP9RQ443T9DX6,1456172560236,1,108,10,8,is_certainly,probable,17393,English,I thought this was fun and interesting,8,2
A1LRJ2MQD4AMES:3OSWBBLG1F58ZKFBPOP9RQ443T9DX6,1456172572524,2,22,2,2,is,possible,12280,English,I thought this was fun and interesting,8,2
A1LRJ2MQD4AMES:3OSWBBLG1F58ZKFBPOP9RQ443T9DX6,1456172579395,3,107,10,7,is_probably,likely,6865,English,I thought this was fun and interesting,8,2
A1LRJ2MQD4AMES:3OSWBBLG1F58ZKFBPOP9RQ443T9DX6,1456172593398,4,43,4,3,is_certainly,possible,13994,English,I thought this was fun and interesting,8,2
A1LRJ2MQD4AMES:3OSWBBLG1F58ZKFBPOP9RQ443T9DX6,1456172597947,5,88,8,8,is_certainly,probable,4543,English,I thought this was fun and interesting,8,2
A1LRJ2MQD4AMES:3OSWBBLG1F58ZKFBPOP9RQ443T9DX6,1456172605608,6,103,10,3,is,unlikely,7650,English,I thought this was fun and interesting,8,2
A1LRJ2MQD4AMES:3OSWBBLG1F58ZKFBPOP9RQ443T9DX6,1456172615201,7,42,4,2,might_be,possible,9585,English,I thought this was fun and interesting,8,2
A1LRJ2MQD4AMES:3OSWBBLG1F58ZKFBPOP9RQ443T9DX6,1456172626121,8,82,8,2,is_probably,unlikely,10912,English,I thought this was fun and interesting,8,2
A1LRJ2MQD4AMES:3OSWBBLG1F58ZKFBPOP9RQ443T9DX6,1456172631183,9,41,4,1,is_probably,unlikely,5055,English,I thought this was fun and interesting,8,2
A1LRJ2MQD4AMES:3OSWBBLG1F58ZKFBPOP9RQ443T9DX6,1456172639342,10,105,10,5,is_certainly,possible,8144,English,I thought this was fun and interesting,8,2
A1LRJ2MQD4AMES:3OSWBBLG1F58ZKFBPOP9RQ443T9DX6,1456172645496,11,86,8,6,is_probably,likely,6144,English,I thought this was fun and interesting,8,2
A1LRJ2MQD4AMES:3OSWBBLG1F58ZKFBPOP9RQ443T9DX6,1456172653504,12,102,10,2,is,unlikely,8000,English,I thought this was fun and interesting,8,2
A1N4AZ1QXPOPXH:3XC1O3LBOTUKGFUJXVM0L0R3Z6NLTB,1456210187768,1,20,2,0,might_be,possible,30584,English,NA,10,5
A1N4AZ1QXPOPXH:3XC1O3LBOTUKGFUJXVM0L0R3Z6NLTB,1456210201609,2,84,8,4,might_be,probable,13838,English,NA,10,5
A1N4AZ1QXPOPXH:3XC1O3LBOTUKGFUJXVM0L0R3Z6NLTB,1456210215279,3,43,4,3,is,likely,13667,English,NA,10,5
A1N4AZ1QXPOPXH:3XC1O3LBOTUKGFUJXVM0L0R3Z6NLTB,1456210224243,4,107,10,7,is,likely,8963,English,NA,10,5
A1N4AZ1QXPOPXH:3XC1O3LBOTUKGFUJXVM0L0R3Z6NLTB,1456210236488,5,42,4,2,might_be,probable,12242,English,NA,10,5
A1N4AZ1QXPOPXH:3XC1O3LBOTUKGFUJXVM0L0R3Z6NLTB,1456210248313,6,41,4,1,is_probably,unlikely,11822,English,NA,10,5
A1N4AZ1QXPOPXH:3XC1O3LBOTUKGFUJXVM0L0R3Z6NLTB,1456210265817,7,105,10,5,might_be,probable,17503,English,NA,10,5
A1N4AZ1QXPOPXH:3XC1O3LBOTUKGFUJXVM0L0R3Z6NLTB,1456210275952,8,108,10,8,is_probably,likely,10132,English,NA,10,5
A1N4AZ1QXPOPXH:3XC1O3LBOTUKGFUJXVM0L0R3Z6NLTB,1456210281856,9,22,2,2,might_be,possible,5903,English,NA,10,5
A1N4AZ1QXPOPXH:3XC1O3LBOTUKGFUJXVM0L0R3Z6NLTB,1456210288208,10,82,8,2,is_probably,unlikely,6352,English,NA,10,5
A1N4AZ1QXPOPXH:3XC1O3LBOTUKGFUJXVM0L0R3Z6NLTB,1456210304833,11,88,8,8,is_probably,likely,16624,English,NA,10,5
A1N4AZ1QXPOPXH:3XC1O3LBOTUKGFUJXVM0L0R3Z6NLTB,1456210312529,12,103,10,3,is_probably,unlikely,7693,English,NA,10,5
A1NFBKUYYVUYWF:3Z9WI9EOZ0WJR0L6C1TASHB0Z6ZHKU,1455721381869,1,80,8,0,is,probable,27344,English,NA,10,3
A1NFBKUYYVUYWF:3Z9WI9EOZ0WJR0L6C1TASHB0Z6ZHKU,1455721403891,2,82,8,2,is_probably,unlikely,22020,English,NA,10,3
A1NFBKUYYVUYWF:3Z9WI9EOZ0WJR0L6C1TASHB0Z6ZHKU,1455721418947,3,88,8,8,might_be,possible,15054,English,NA,10,3
A1NFBKUYYVUYWF:3Z9WI9EOZ0WJR0L6C1TASHB0Z6ZHKU,1455721428644,4,84,8,4,might_be,possible,9694,English,NA,10,3
A1NFBKUYYVUYWF:3Z9WI9EOZ0WJR0L6C1TASHB0Z6ZHKU,1455721451892,5,86,8,6,is,probable,23245,English,NA,10,3
A1NFBKUYYVUYWF:3Z9WI9EOZ0WJR0L6C1TASHB0Z6ZHKU,1455721675965,6,20,2,0,might_be,possible,224066,English,NA,10,3
A1NFBKUYYVUYWF:3Z9WI9EOZ0WJR0L6C1TASHB0Z6ZHKU,1455721691812,7,42,4,2,might_be,possible,15841,English,NA,10,3
A1NFBKUYYVUYWF:3Z9WI9EOZ0WJR0L6C1TASHB0Z6ZHKU,1455721707235,8,41,4,1,is_probably,possible,15419,English,NA,10,3
A1NFBKUYYVUYWF:3Z9WI9EOZ0WJR0L6C1TASHB0Z6ZHKU,1455721732764,9,107,10,7,is_probably,likely,25527,English,NA,10,3
A1NFBKUYYVUYWF:3Z9WI9EOZ0WJR0L6C1TASHB0Z6ZHKU,1455721747108,10,108,10,8,is_probably,likely,14342,English,NA,10,3
A1NFBKUYYVUYWF:3Z9WI9EOZ0WJR0L6C1TASHB0Z6ZHKU,1455721762589,11,102,10,2,is_probably,unlikely,15479,English,NA,10,3
A1NFBKUYYVUYWF:3Z9WI9EOZ0WJR0L6C1TASHB0Z6ZHKU,1455721770268,12,105,10,5,is,possible,7677,English,NA,10,3
A1OK974KXKO6FJ:3R3YRB5GRGBIK9I409NKHIXUO9BAUR,1456259627273,1,20,2,0,is,unlikely,16070,english,NA,7,7
A1OK974KXKO6FJ:3R3YRB5GRGBIK9I409NKHIXUO9BAUR,1456259638281,2,43,4,3,is,likely,11008,english,NA,7,7
A1OK974KXKO6FJ:3R3YRB5GRGBIK9I409NKHIXUO9BAUR,1456259650417,3,105,10,5,might_be,possible,12136,english,NA,7,7
A1OK974KXKO6FJ:3R3YRB5GRGBIK9I409NKHIXUO9BAUR,1456259659649,4,86,8,6,is,likely,9232,english,NA,7,7
A1OK974KXKO6FJ:3R3YRB5GRGBIK9I409NKHIXUO9BAUR,1456259672930,5,22,2,2,is,possible,13280,english,NA,7,7
A1OK974KXKO6FJ:3R3YRB5GRGBIK9I409NKHIXUO9BAUR,1456259680576,6,88,8,8,is_certainly,likely,7644,english,NA,7,7
A1OK974KXKO6FJ:3R3YRB5GRGBIK9I409NKHIXUO9BAUR,1456259690048,7,102,10,2,is,unlikely,9472,english,NA,7,7
A1OK974KXKO6FJ:3R3YRB5GRGBIK9I409NKHIXUO9BAUR,1456259699960,8,41,4,1,is,unlikely,9912,english,NA,7,7
A1OK974KXKO6FJ:3R3YRB5GRGBIK9I409NKHIXUO9BAUR,1456259707416,9,108,10,8,is,unlikely,7456,english,NA,7,7
A1OK974KXKO6FJ:3R3YRB5GRGBIK9I409NKHIXUO9BAUR,1456259716632,10,82,8,2,is,unlikely,9216,english,NA,7,7
A1OK974KXKO6FJ:3R3YRB5GRGBIK9I409NKHIXUO9BAUR,1456259731736,11,107,10,7,is,likely,15104,english,NA,7,7
A1OK974KXKO6FJ:3R3YRB5GRGBIK9I409NKHIXUO9BAUR,1456259739744,12,80,8,0,is,unlikely,8008,english,NA,7,7
A1RC2PD0YJFCU8:37C0GNLMHGBVG5VFO1GJRDRK6QR6DO,1456259914901,1,84,8,4,is_probably,possible,41893,English,NA,9,2
A1RC2PD0YJFCU8:37C0GNLMHGBVG5VFO1GJRDRK6QR6DO,1456259949007,2,43,4,3,is,probable,34104,English,NA,9,2
A1RC2PD0YJFCU8:37C0GNLMHGBVG5VFO1GJRDRK6QR6DO,1456259964475,3,105,10,5,is_certainly,possible,15466,English,NA,9,2
A1RC2PD0YJFCU8:37C0GNLMHGBVG5VFO1GJRDRK6QR6DO,1456259976023,4,41,4,1,is,unlikely,11545,English,NA,9,2
A1RC2PD0YJFCU8:37C0GNLMHGBVG5VFO1GJRDRK6QR6DO,1456259986245,5,103,10,3,is,unlikely,10220,English,NA,9,2
A1RC2PD0YJFCU8:37C0GNLMHGBVG5VFO1GJRDRK6QR6DO,1456259999546,6,22,2,2,is,possible,13298,English,NA,9,2
A1RC2PD0YJFCU8:37C0GNLMHGBVG5VFO1GJRDRK6QR6DO,1456260006989,7,20,2,0,is,unlikely,7441,English,NA,9,2
A1RC2PD0YJFCU8:37C0GNLMHGBVG5VFO1GJRDRK6QR6DO,1456260015850,8,102,10,2,is,possible,8857,English,NA,9,2
A1RC2PD0YJFCU8:37C0GNLMHGBVG5VFO1GJRDRK6QR6DO,1456260030250,9,80,8,0,is,unlikely,14399,English,NA,9,2
A1RC2PD0YJFCU8:37C0GNLMHGBVG5VFO1GJRDRK6QR6DO,1456260037771,10,108,10,8,is,probable,7519,English,NA,9,2
A1RC2PD0YJFCU8:37C0GNLMHGBVG5VFO1GJRDRK6QR6DO,1456260044126,11,107,10,7,is,probable,6354,English,NA,9,2
A1RC2PD0YJFCU8:37C0GNLMHGBVG5VFO1GJRDRK6QR6DO,1456260051666,12,86,8,6,is,possible,7538,English,NA,9,2
A1S6C6EN8MPKC3:3R08VXYT7D3DTB9BO6Q1PFG18HG7WW,1456330225314,1,103,10,3,might_be,unlikely,23880,english,NA,10,5
A1S6C6EN8MPKC3:3R08VXYT7D3DTB9BO6Q1PFG18HG7WW,1456330238474,2,80,8,0,is_certainly,unlikely,13157,english,NA,10,5
A1S6C6EN8MPKC3:3R08VXYT7D3DTB9BO6Q1PFG18HG7WW,1456330274018,3,102,10,2,is,unlikely,35541,english,NA,10,5
A1S6C6EN8MPKC3:3R08VXYT7D3DTB9BO6Q1PFG18HG7WW,1456330285041,4,41,4,1,is,unlikely,11019,english,NA,10,5
A1S6C6EN8MPKC3:3R08VXYT7D3DTB9BO6Q1PFG18HG7WW,1456330299699,5,108,10,8,is_probably,likely,14656,english,NA,10,5
A1S6C6EN8MPKC3:3R08VXYT7D3DTB9BO6Q1PFG18HG7WW,1456330309819,6,82,8,2,is_probably,unlikely,10117,english,NA,10,5
A1S6C6EN8MPKC3:3R08VXYT7D3DTB9BO6Q1PFG18HG7WW,1456330319227,7,107,10,7,is_probably,likely,9400,english,NA,10,5
A1S6C6EN8MPKC3:3R08VXYT7D3DTB9BO6Q1PFG18HG7WW,1456330330946,8,20,2,0,is,unlikely,11717,english,NA,10,5
A1S6C6EN8MPKC3:3R08VXYT7D3DTB9BO6Q1PFG18HG7WW,1456330349800,9,43,4,3,is_probably,probable,18852,english,NA,10,5
A1S6C6EN8MPKC3:3R08VXYT7D3DTB9BO6Q1PFG18HG7WW,1456330373099,10,84,8,4,might_be,possible,23296,english,NA,10,5
A1S6C6EN8MPKC3:3R08VXYT7D3DTB9BO6Q1PFG18HG7WW,1456330391178,11,105,10,5,is_probably,probable,18078,english,NA,10,5
A1S6C6EN8MPKC3:3R08VXYT7D3DTB9BO6Q1PFG18HG7WW,1456330418042,12,42,4,2,is,probable,26858,english,NA,10,5
A1T29BTOVBSEA6:333U7HK6IAN740AM8KA80HWPSWADJ0,1456265533334,1,43,4,3,might_be,possible,12488,English,NA,10,4
A1T29BTOVBSEA6:333U7HK6IAN740AM8KA80HWPSWADJ0,1456265542031,2,88,8,8,is,likely,8696,English,NA,10,4
A1T29BTOVBSEA6:333U7HK6IAN740AM8KA80HWPSWADJ0,1456265547716,3,86,8,6,might_be,likely,5682,English,NA,10,4
A1T29BTOVBSEA6:333U7HK6IAN740AM8KA80HWPSWADJ0,1456265555450,4,42,4,2,might_be,possible,7733,English,NA,10,4
A1T29BTOVBSEA6:333U7HK6IAN740AM8KA80HWPSWADJ0,1456265560410,5,82,8,2,is,unlikely,4959,English,NA,10,4
A1T29BTOVBSEA6:333U7HK6IAN740AM8KA80HWPSWADJ0,1456265565224,6,20,2,0,is,unlikely,4813,English,NA,10,4
A1T29BTOVBSEA6:333U7HK6IAN740AM8KA80HWPSWADJ0,1456265576192,7,84,8,4,is,possible,10967,English,NA,10,4
A1T29BTOVBSEA6:333U7HK6IAN740AM8KA80HWPSWADJ0,1456265581590,8,80,8,0,is,unlikely,5395,English,NA,10,4
A1T29BTOVBSEA6:333U7HK6IAN740AM8KA80HWPSWADJ0,1456265587894,9,105,10,5,is,possible,6303,English,NA,10,4
A1T29BTOVBSEA6:333U7HK6IAN740AM8KA80HWPSWADJ0,1456265594440,10,108,10,8,is,likely,6545,English,NA,10,4
A1T29BTOVBSEA6:333U7HK6IAN740AM8KA80HWPSWADJ0,1456265602620,11,41,4,1,is_probably,unlikely,8179,English,NA,10,4
A1T29BTOVBSEA6:333U7HK6IAN740AM8KA80HWPSWADJ0,1456265621350,12,102,10,2,is,unlikely,18729,English,NA,10,4
A1V91Z2CQKMR55:3BDCF01OGY2GX1TD719ZTHJIE9LYLV,1456319930458,1,82,8,2,might_be,possible,16415,english,NA,9,2
A1V91Z2CQKMR55:3BDCF01OGY2GX1TD719ZTHJIE9LYLV,1456319941300,2,103,10,3,might_be,possible,10820,english,NA,9,2
A1V91Z2CQKMR55:3BDCF01OGY2GX1TD719ZTHJIE9LYLV,1456319954295,3,22,2,2,is,unlikely,12980,english,NA,9,2
A1V91Z2CQKMR55:3BDCF01OGY2GX1TD719ZTHJIE9LYLV,1456319971795,4,88,8,8,is_certainly,likely,17486,english,NA,9,2
A1V91Z2CQKMR55:3BDCF01OGY2GX1TD719ZTHJIE9LYLV,1456319994861,5,80,8,0,is_certainly,unlikely,23056,english,NA,9,2
A1V91Z2CQKMR55:3BDCF01OGY2GX1TD719ZTHJIE9LYLV,1456320005254,6,84,8,4,might_be,possible,10381,english,NA,9,2
A1V91Z2CQKMR55:3BDCF01OGY2GX1TD719ZTHJIE9LYLV,1456320013704,7,43,4,3,is_probably,probable,8430,english,NA,9,2
A1V91Z2CQKMR55:3BDCF01OGY2GX1TD719ZTHJIE9LYLV,1456320020826,8,105,10,5,is,likely,7103,english,NA,9,2
A1V91Z2CQKMR55:3BDCF01OGY2GX1TD719ZTHJIE9LYLV,1456320028985,9,102,10,2,might_be,likely,8141,english,NA,9,2
A1V91Z2CQKMR55:3BDCF01OGY2GX1TD719ZTHJIE9LYLV,1456320036503,10,108,10,8,is,likely,7500,english,NA,9,2
A1V91Z2CQKMR55:3BDCF01OGY2GX1TD719ZTHJIE9LYLV,1456320042730,11,86,8,6,is,likely,6213,english,NA,9,2
A1V91Z2CQKMR55:3BDCF01OGY2GX1TD719ZTHJIE9LYLV,1456320048585,12,20,2,0,is_certainly,unlikely,5841,english,NA,9,2
A1VCAMP3XM62R4:3IRIK4HM3BSLBDP1O5L87792LQF6CO,1456273661813,1,88,8,8,is_certainly,likely,13719,Engligh,NA,10,1
A1VCAMP3XM62R4:3IRIK4HM3BSLBDP1O5L87792LQF6CO,1456273670145,2,22,2,2,might_be,possible,8330,Engligh,NA,10,1
A1VCAMP3XM62R4:3IRIK4HM3BSLBDP1O5L87792LQF6CO,1456273686129,3,20,2,0,might_be,unlikely,15981,Engligh,NA,10,1
A1VCAMP3XM62R4:3IRIK4HM3BSLBDP1O5L87792LQF6CO,1456273692024,4,43,4,3,is_probably,probable,5890,Engligh,NA,10,1
A1VCAMP3XM62R4:3IRIK4HM3BSLBDP1O5L87792LQF6CO,1456273702203,5,107,10,7,is_probably,probable,10177,Engligh,NA,10,1
A1VCAMP3XM62R4:3IRIK4HM3BSLBDP1O5L87792LQF6CO,1456273712466,6,105,10,5,is,possible,10261,Engligh,NA,10,1
A1VCAMP3XM62R4:3IRIK4HM3BSLBDP1O5L87792LQF6CO,1456273719401,7,42,4,2,is,possible,6933,Engligh,NA,10,1
A1VCAMP3XM62R4:3IRIK4HM3BSLBDP1O5L87792LQF6CO,1456273726149,8,82,8,2,is,unlikely,6746,Engligh,NA,10,1
A1VCAMP3XM62R4:3IRIK4HM3BSLBDP1O5L87792LQF6CO,1456273731758,9,86,8,6,is,probable,5607,Engligh,NA,10,1
A1VCAMP3XM62R4:3IRIK4HM3BSLBDP1O5L87792LQF6CO,1456273738916,10,108,10,8,is,likely,7156,Engligh,NA,10,1
A1VCAMP3XM62R4:3IRIK4HM3BSLBDP1O5L87792LQF6CO,1456273744493,11,80,8,0,is,unlikely,5574,Engligh,NA,10,1
A1VCAMP3XM62R4:3IRIK4HM3BSLBDP1O5L87792LQF6CO,1456273749246,12,102,10,2,is,unlikely,4751,Engligh,NA,10,1
A1WDUICI1FG9F:3P4RDNWND6EOCBQ80YBJREC2K1IIJ7,1456259632034,1,82,8,2,is,unlikely,25806,English,no,7,3
A1WDUICI1FG9F:3P4RDNWND6EOCBQ80YBJREC2K1IIJ7,1456259645629,2,88,8,8,is_certainly,likely,13592,English,no,7,3
A1WDUICI1FG9F:3P4RDNWND6EOCBQ80YBJREC2K1IIJ7,1456259660389,3,102,10,2,is,unlikely,14759,English,no,7,3
A1WDUICI1FG9F:3P4RDNWND6EOCBQ80YBJREC2K1IIJ7,1456259668374,4,80,8,0,is_certainly,unlikely,7984,English,no,7,3
A1WDUICI1FG9F:3P4RDNWND6EOCBQ80YBJREC2K1IIJ7,1456259682100,5,41,4,1,is,unlikely,13726,English,no,7,3
A1WDUICI1FG9F:3P4RDNWND6EOCBQ80YBJREC2K1IIJ7,1456259687695,6,20,2,0,is,probable,5594,English,no,7,3
A1WDUICI1FG9F:3P4RDNWND6EOCBQ80YBJREC2K1IIJ7,1456259705727,7,105,10,5,is_certainly,possible,18031,English,no,7,3
A1WDUICI1FG9F:3P4RDNWND6EOCBQ80YBJREC2K1IIJ7,1456259712385,8,86,8,6,is,likely,6657,English,no,7,3
A1WDUICI1FG9F:3P4RDNWND6EOCBQ80YBJREC2K1IIJ7,1456259716831,9,108,10,8,is_certainly,likely,4445,English,no,7,3
A1WDUICI1FG9F:3P4RDNWND6EOCBQ80YBJREC2K1IIJ7,1456259720996,10,84,8,4,is,probable,4164,English,no,7,3
A1WDUICI1FG9F:3P4RDNWND6EOCBQ80YBJREC2K1IIJ7,1456259724196,11,42,4,2,is,probable,3200,English,no,7,3
A1WDUICI1FG9F:3P4RDNWND6EOCBQ80YBJREC2K1IIJ7,1456259744504,12,43,4,3,is_certainly,likely,20307,English,no,7,3
A1XCK9YYMFXUHQ:3G2UL9A02EMFZWU5XODXRLHOKFO67V,1456342902229,1,82,8,2,might_be,unlikely,22365,English,"This really was fun, thanks! :)",8,2
A1XCK9YYMFXUHQ:3G2UL9A02EMFZWU5XODXRLHOKFO67V,1456342922605,2,88,8,8,is_probably,probable,20360,English,"This really was fun, thanks! :)",8,2
A1XCK9YYMFXUHQ:3G2UL9A02EMFZWU5XODXRLHOKFO67V,1456342938934,3,41,4,1,is,unlikely,16323,English,"This really was fun, thanks! :)",8,2
A1XCK9YYMFXUHQ:3G2UL9A02EMFZWU5XODXRLHOKFO67V,1456342944468,4,42,4,2,might_be,possible,5520,English,"This really was fun, thanks! :)",8,2
A1XCK9YYMFXUHQ:3G2UL9A02EMFZWU5XODXRLHOKFO67V,1456342948942,5,102,10,2,is_probably,unlikely,4469,English,"This really was fun, thanks! :)",8,2
A1XCK9YYMFXUHQ:3G2UL9A02EMFZWU5XODXRLHOKFO67V,1456342956741,6,103,10,3,might_be,unlikely,7792,English,"This really was fun, thanks! :)",8,2
A1XCK9YYMFXUHQ:3G2UL9A02EMFZWU5XODXRLHOKFO67V,1456342962156,7,80,8,0,is_probably,unlikely,5408,English,"This really was fun, thanks! :)",8,2
A1XCK9YYMFXUHQ:3G2UL9A02EMFZWU5XODXRLHOKFO67V,1456342967724,8,43,4,3,might_be,possible,5563,English,"This really was fun, thanks! :)",8,2
A1XCK9YYMFXUHQ:3G2UL9A02EMFZWU5XODXRLHOKFO67V,1456342978004,9,107,10,7,is_probably,likely,10275,English,"This really was fun, thanks! :)",8,2
A1XCK9YYMFXUHQ:3G2UL9A02EMFZWU5XODXRLHOKFO67V,1456342986355,10,86,8,6,is,likely,8346,English,"This really was fun, thanks! :)",8,2
A1XCK9YYMFXUHQ:3G2UL9A02EMFZWU5XODXRLHOKFO67V,1456342991436,11,22,2,2,might_be,possible,5075,English,"This really was fun, thanks! :)",8,2
A1XCK9YYMFXUHQ:3G2UL9A02EMFZWU5XODXRLHOKFO67V,1456342998564,12,105,10,5,might_be,possible,7123,English,"This really was fun, thanks! :)",8,2
A1YG7ESHZJ6TFP:3018Q3ZVOJYQ4HQNWFSFC7AAHA7ARN,1456259598134,1,86,8,6,is_certainly,probable,15256,English,NA,7,0
A1YG7ESHZJ6TFP:3018Q3ZVOJYQ4HQNWFSFC7AAHA7ARN,1456259608395,2,20,2,0,might_be,possible,10261,English,NA,7,0
A1YG7ESHZJ6TFP:3018Q3ZVOJYQ4HQNWFSFC7AAHA7ARN,1456259621135,3,103,10,3,is_certainly,unlikely,12740,English,NA,7,0
A1YG7ESHZJ6TFP:3018Q3ZVOJYQ4HQNWFSFC7AAHA7ARN,1456259631737,4,105,10,5,is_probably,probable,10586,English,NA,7,0
A1YG7ESHZJ6TFP:3018Q3ZVOJYQ4HQNWFSFC7AAHA7ARN,1456259639671,5,102,10,2,is_probably,unlikely,7934,English,NA,7,0
A1YG7ESHZJ6TFP:3018Q3ZVOJYQ4HQNWFSFC7AAHA7ARN,1456259649039,6,108,10,8,is_certainly,probable,9352,English,NA,7,0
A1YG7ESHZJ6TFP:3018Q3ZVOJYQ4HQNWFSFC7AAHA7ARN,1456259657254,7,42,4,2,might_be,possible,8215,English,NA,7,0
A1YG7ESHZJ6TFP:3018Q3ZVOJYQ4HQNWFSFC7AAHA7ARN,1456259665141,8,84,8,4,is_probably,possible,7872,English,NA,7,0
A1YG7ESHZJ6TFP:3018Q3ZVOJYQ4HQNWFSFC7AAHA7ARN,1456259671424,9,41,4,1,is,unlikely,6283,English,NA,7,0
A1YG7ESHZJ6TFP:3018Q3ZVOJYQ4HQNWFSFC7AAHA7ARN,1456259677868,10,107,10,7,is_probably,probable,6444,English,NA,7,0
A1YG7ESHZJ6TFP:3018Q3ZVOJYQ4HQNWFSFC7AAHA7ARN,1456259685294,11,80,8,0,is,likely,7426,English,NA,7,0
A1YG7ESHZJ6TFP:3018Q3ZVOJYQ4HQNWFSFC7AAHA7ARN,1456259692373,12,82,8,2,is_probably,unlikely,7075,English,NA,7,0
A1ZK3LRUC4ICY7:3EICBYG6454XZ8488OFXGBE77VIJCO,1456169572100,1,82,8,2,is,unlikely,21273,English,no,9,0
A1ZK3LRUC4ICY7:3EICBYG6454XZ8488OFXGBE77VIJCO,1456169581648,2,102,10,2,is,unlikely,9538,English,no,9,0
A1ZK3LRUC4ICY7:3EICBYG6454XZ8488OFXGBE77VIJCO,1456169589824,3,88,8,8,is_certainly,possible,8169,English,no,9,0
A1ZK3LRUC4ICY7:3EICBYG6454XZ8488OFXGBE77VIJCO,1456169599632,4,103,10,3,is,unlikely,9805,English,no,9,0
A1ZK3LRUC4ICY7:3EICBYG6454XZ8488OFXGBE77VIJCO,1456169608088,5,20,2,0,is,possible,8450,English,no,9,0
